step,node
5375,17
5376,12
5377,9
5378,8
5379,16
5380,22
5381,19
5382,22
5383,16
5384,27
5385,16
5386,8
5387,20
5388,29
5389,20
5390,8
5391,20
5392,8
5393,22
5394,12
5395,22
5396,8
5397,17
5398,12
5399,19
5400,5
5401,13
5402,6
5403,29
5404,20
5405,24
5406,11
5407,2
5408,4
5409,28
5410,25
5411,28
5412,25
5413,18
5414,2
5415,4
5416,28
5417,4
5418,30
5419,24
5420,18
5421,25
5422,18
5423,25
5424,18
5425,2
5426,11
5427,23
5428,1
5429,3
5430,1
5431,30
5432,4
5433,28
5434,4
5435,14
5436,10
5437,24
5438,25
5439,18
5440,4
5441,18
5442,2
5443,18
5444,30
5445,18
5446,2
5447,4
5448,14
5449,26
5450,18
5451,2
5452,18
5453,24
5454,30
5455,14
5456,30
5457,3
5458,1
5459,23
5460,10
5461,23
5462,10
5463,24
5464,10
5465,14
5466,10
5467,24
5468,11
5469,2
5470,11
5471,23
5472,11
5473,23
5474,10
5475,23
5476,11
5477,23
5478,1
5479,23
5480,11
5481,2
5482,18
5483,25
5484,28
5485,25
5486,24
5487,10
5488,14
5489,26
5490,14
5491,26
5492,30
5493,14
5494,24
5495,18
5496,24
5497,10
5498,23
5499,11
5500,24
5501,18
5502,4
5503,14
5504,10
5505,24
5506,14
5507,24
5508,25
5509,18
5510,26
5511,18
5512,26
5513,18
5514,26
5515,18
5516,26
5517,18
5518,26
5519,18
5520,24
5521,18
5522,25
5523,24
5524,25
5525,18
5526,26
5527,1
5528,26
5529,18
5530,30
5531,1
5532,30
5533,14
5534,4
5535,28
5536,4
5537,14
5538,30
5539,3
5540,1
5541,3
5542,1
5543,3
5544,30
5545,14
5546,30
5547,18
5548,30
5549,18
5550,2
5551,18
5552,26
5553,18
5554,26
5555,30
5556,4
5557,28
5558,4
5559,28
5560,4
5561,14
5562,24
5563,25
5564,18
5565,25
5566,18
5567,4
5568,14
5569,4
5570,18
5571,2
5572,11
5573,2
5574,4
5575,14
5576,4
5577,18
5578,26
5579,18
5580,24
5581,14
5582,4
5583,14
5584,24
5585,11
5586,23
5587,11
5588,2
5589,4
5590,14
5591,10
5592,23
5593,10
5594,14
5595,26
5596,1
5597,30
5598,14
5599,26
5600,30
5601,18
5602,25
5603,24
5604,10
5605,23
5606,11
5607,23
5608,1
5609,30
5610,1
5611,3
5612,30
5613,3
5614,1
5615,26
5616,1
5617,23
5618,11
5619,24
5620,11
5621,24
5622,11
5623,2
5624,18
5625,2
5626,4
5627,18
5628,24
5629,25
5630,28
5631,25
5632,18
5633,26
5634,18
5635,26
5636,30
5637,24
5638,30
5639,4
5640,2
5641,4
5642,2
5643,4
5644,2
5645,18
5646,30
5647,24
5648,10
5649,24
5650,14
5651,26
5652,1
5653,30
5654,3
5655,30
5656,1
5657,23
5658,10
5659,23
5660,11
5661,23
5662,11
5663,24
5664,30
5665,26
5666,30
5667,3
5668,30
5669,26
5670,30
5671,4
5672,28
5673,4
5674,30
5675,1
5676,23
5677,10
5678,23
5679,1
5680,23
5681,10
5682,14
5683,30
5684,18
5685,26
5686,1
5687,26
5688,30
5689,3
5690,30
5691,1
5692,23
5693,11
5694,23
5695,11
5696,2
5697,4
5698,28
5699,4
5700,2
5701,4
5702,14
5703,24
5704,20
5705,21
5706,20
5707,7
5708,29
5709,20
5710,21
5711,20
5712,29
5713,9
5714,29
5715,6
5716,27
5717,6
5718,21
5719,6
5720,21
5721,20
5722,29
5723,6
5724,13
5725,9
5726,27
5727,9
5728,29
5729,22
5730,12
5731,9
5732,13
5733,9
5734,13
5735,9
5736,8
5737,20
5738,7
5739,6
5740,7
5741,29
5742,22
5743,5
5744,19
5745,22
5746,19
5747,22
5748,29
5749,22
5750,5
5751,22
5752,17
5753,15
5754,17
5755,22
5756,29
5757,16
5758,27
5759,9
5760,8
5761,17
5762,8
5763,9
5764,12
5765,8
5766,16
5767,27
5768,9
5769,27
5770,9
5771,12
5772,17
5773,22
5774,16
5775,27
5776,9
5777,13
5778,5
5779,8
5780,9
5781,8
5782,16
5783,27
5784,6
5785,13
5786,6
5787,27
5788,16
5789,27
5790,16
5791,29
5792,6
5793,27
5794,9
5795,12
5796,8
5797,22
5798,12
5799,17
5800,15
5801,17
5802,15
5803,17
5804,8
5805,22
5806,29
5807,6
5808,21
5809,20
5810,21
5811,6
5812,21
5813,6
5814,13
5815,5
5816,19
5817,22
5818,16
5819,27
5820,6
5821,21
5822,6
5823,29
5824,22
5825,19
5826,12
5827,22
5828,17
5829,15
5830,17
5831,8
5832,17
5833,22
5834,29
5835,22
5836,16
5837,27
5838,16
5839,29
5840,6
5841,21
5842,20
5843,7
5844,6
5845,13
5846,6
5847,29
5848,16
5849,22
5850,19
5851,5
5852,13
5853,6
5854,13
5855,6
5856,29
5857,22
5858,19
5859,22
5860,17
5861,22
5862,16
5863,8
5864,22
5865,5
5866,8
5867,5
5868,22
5869,16
5870,22
5871,16
5872,22
5873,29
5874,6
5875,13
5876,6
5877,27
5878,16
5879,8
5880,9
5881,29
5882,22
5883,5
5884,19
5885,5
5886,8
5887,9
5888,27
5889,6
5890,27
5891,9
5892,29
5893,22
5894,5
5895,19
5896,12
5897,9
5898,13
5899,6
5900,7
5901,29
5902,7
5903,29
5904,7
5905,29
5906,20
5907,21
5908,6
5909,29
5910,6
5911,29
5912,22
5913,16
5914,29
5915,20
5916,29
5917,9
5918,8
5919,5
5920,13
5921,9
5922,8
5923,12
5924,9
5925,13
5926,6
5927,13
5928,9
5929,17
5930,22
5931,5
5932,19
5933,12
5934,9
5935,29
5936,22
5937,17
5938,12
5939,9
5940,29
5941,16
5942,8
5943,20
5944,29
5945,6
5946,21
5947,20
5948,21
5949,6
5950,27
5951,9
5952,29
5953,20
5954,29
5955,20
5956,24
5957,20
5958,7
5959,20
5960,21
5961,20
5962,21
5963,20
5964,21
5965,20
5966,8
5967,17
5968,15
5969,17
5970,15
5971,17
5972,22
5973,17
5974,22
5975,16
5976,27
5977,16
5978,8
5979,16
5980,27
5981,6
5982,7
5983,20
5984,29
5985,22
5986,19
5987,22
5988,17
5989,15
5990,17
5991,15
5992,17
5993,15
5994,17
5995,22
5996,12
5997,9
5998,13
5999,6
6000,27
6001,9
6002,29
6003,6
6004,7
6005,29
6006,6
6007,13
6008,5
6009,22
6010,5
6011,22
6012,8
6013,16
6014,27
6015,9
6016,13
6017,6
6018,29
6019,16
6020,8
6021,5
6022,19
6023,5
6024,13
6025,5
6026,13
6027,6
6028,13
6029,5
6030,19
6031,12
6032,8
6033,17
6034,12
6035,17
6036,12
6037,9
6038,12
6039,9
6040,8
6041,17
6042,8
6043,16
6044,22
6045,5
6046,22
6047,12
6048,8
6049,17
6050,15
6051,17
6052,8
6053,9
6054,13
6055,6
6056,27
6057,9
6058,29
6059,9
6060,8
6061,22
6062,8
6063,17
6064,8
6065,16
6066,27
6067,16
6068,22
6069,12
6070,19
6071,22
6072,29
6073,6
6074,21
6075,20
6076,24
6077,11
6078,2
6079,11
6080,2
6081,18
6082,4
6083,18
6084,2
6085,4
6086,30
6087,24
6088,10
6089,14
6090,24
6091,18
6092,30
6093,4
6094,18
6095,2
6096,18
6097,2
6098,11
6099,23
6100,10
6101,23
6102,1
6103,26
6104,1
6105,3
6106,30
6107,3
6108,30
6109,24
6110,18
6111,30
6112,3
6113,30
6114,14
6115,26
6116,14
6117,10
6118,24
6119,30
6120,14
6121,10
6122,23
6123,11
6124,2
6125,4
6126,2
6127,18
6128,30
6129,24
6130,18
6131,2
6132,4
6133,14
6134,24
6135,10
6136,14
6137,30
6138,14
6139,10
6140,24
6141,10
6142,23
6143,1
6144,30
6145,24
6146,25
6147,24
6148,30
6149,18
6150,4
6151,14
6152,30
6153,18
6154,4
6155,28
6156,25
6157,28
6158,4
6159,28
6160,4
6161,28
6162,4
6163,18
6164,24
6165,25
6166,24
6167,25
6168,18
6169,24
6170,11
6171,24
6172,10
6173,23
6174,1
6175,26
6176,1
6177,3
6178,30
6179,18
6180,26
6181,30
6182,24
6183,14
6184,24
6185,20
6186,29
6187,16
6188,22
6189,12
6190,17
6191,15
6192,17
6193,22
6194,16
6195,22
6196,8
6197,20
6198,29
6199,20
6200,29
6201,9
6202,8
6203,17
6204,8
6205,9
6206,27
6207,6
6208,7
6209,20
6210,8
6211,9
6212,27
6213,16
6214,27
6215,6
6216,13
6217,5
6218,8
6219,16
6220,29
6221,6
6222,21
6223,6
6224,7
6225,20
6226,24
6227,20
6228,29
6229,16
6230,27
6231,6
6232,7
6233,6
6234,21
6235,20
6236,24
6237,14
6238,26
6239,30
6240,3
6241,1
6242,30
6243,18
6244,2
6245,18
6246,25
6247,28
6248,4
6249,18
6250,2
6251,4
6252,30
6253,26
6254,1
6255,23
6256,10
6257,24
6258,25
6259,28
6260,25
6261,24
6262,11
6263,2
6264,18
6265,24
6266,25
6267,28
6268,25
6269,24
6270,10
6271,14
6272,30
6273,1
6274,23
6275,11
6276,2
6277,18
6278,30
6279,1
6280,3
6281,30
6282,24
6283,14
6284,26
6285,18
6286,24
6287,25
6288,24
6289,10
6290,14
6291,4
6292,30
6293,24
6294,20
6295,7
6296,29
6297,7
6298,20
6299,7
6300,6
6301,29
6302,24
6303,11
6304,23
6305,10
6306,14
6307,10
6308,14
6309,24
6310,10
6311,14
6312,4
6313,30
6314,18
6315,2
6316,4
6317,18
6318,26
6319,30
6320,14
6321,24
6322,20
6323,29
6324,7
6325,6
6326,29
6327,6
6328,27
6329,9
6330,27
6331,9
6332,29
6333,7
6334,6
6335,13
6336,9
6337,8
6338,22
6339,29
6340,22
6341,16
6342,8
6343,20
6344,7
6345,29
6346,9
6347,27
6348,6
6349,27
6350,6
6351,13
6352,9
6353,8
6354,22
6355,19
6356,12
6357,17
6358,22
6359,5
6360,22
6361,16
6362,22
6363,19
6364,12
6365,9
6366,29
6367,6
6368,7
6369,20
6370,7
6371,20
6372,29
6373,6
6374,29
6375,7
6376,20
6377,29
6378,7
6379,29
6380,9
6381,12
6382,19
6383,22
6384,19
6385,12
6386,17
6387,22
6388,16
6389,8
6390,12
6391,17
6392,12
6393,9
6394,27
6395,6
6396,29
6397,6
6398,13
6399,9
6400,8
6401,16
6402,8
6403,9
6404,13
6405,6
6406,13
6407,5
6408,19
6409,5
6410,19
6411,5
6412,13
6413,5
6414,8
6415,16
6416,8
6417,12
6418,9
6419,29
6420,16
6421,22
6422,5
6423,8
6424,5
6425,13
6426,5
6427,22
6428,29
6429,6
6430,21
6431,20
6432,24
6433,20
6434,21
6435,6
6436,29
6437,16
6438,29
6439,20
6440,7
6441,6
6442,29
6443,9
6444,27
6445,16
6446,22
6447,16
6448,29
6449,9
6450,12
6451,8
6452,16
6453,22
6454,17
6455,22
6456,5
6457,13
6458,9
6459,29
6460,22
6461,12
6462,17
6463,8
6464,17
6465,15
6466,17
6467,22
6468,29
6469,7
6470,20
6471,29
6472,22
6473,8
6474,5
6475,8
6476,5
6477,8
6478,17
6479,12
6480,22
6481,8
6482,20
6483,29
6484,22
6485,8
6486,12
6487,19
6488,5
6489,8
6490,9
6491,8
6492,16
6493,8
6494,9
6495,13
6496,6
6497,27
6498,6
6499,7
6500,29
6501,6
6502,29
6503,22
6504,5
6505,22
6506,8
6507,5
6508,19
6509,5
6510,19
6511,22
6512,17
6513,8
6514,20
6515,21
6516,20
6517,24
6518,20
6519,29
6520,20
6521,29
6522,9
6523,27
6524,9
6525,8
6526,22
6527,8
6528,5
6529,19
6530,5
6531,13
6532,5
6533,19
6534,22
6535,5
6536,19
6537,12
6538,9
6539,27
6540,9
6541,13
6542,9
6543,27
6544,9
6545,13
6546,9
6547,12
6548,9
6549,29
6550,16
6551,29
6552,9
6553,8
6554,16
6555,8
6556,12
6557,9
6558,29
6559,9
6560,13
6561,9
6562,8
6563,9
6564,29
6565,22
6566,8
6567,20
6568,8
6569,22
6570,12
6571,22
6572,5
6573,8
6574,5
6575,19
6576,5
6577,13
6578,6
6579,27
6580,6
6581,29
6582,20
6583,24
6584,11
6585,24
6586,10
6587,23
6588,11
6589,23
6590,10
6591,14
6592,26
6593,18
6594,24
6595,25
6596,28
6597,25
6598,24
6599,20
6600,29
6601,22
6602,16
6603,8
6604,17
6605,8
6606,9
6607,12
6608,19
6609,5
6610,8
6611,5
6612,22
6613,17
6614,15
6615,17
6616,15
6617,17
6618,15
6619,17
6620,8
6621,16
6622,8
6623,22
6624,17
6625,12
6626,8
6627,16
6628,27
6629,6
6630,13
6631,5
6632,19
6633,22
6634,29
6635,16
6636,8
6637,16
6638,22
6639,19
6640,12
6641,19
6642,22
6643,12
6644,22
6645,19
6646,5
6647,22
6648,17
6649,8
6650,16
6651,27
6652,16
6653,8
6654,12
6655,8
6656,17
6657,22
6658,16
6659,8
6660,20
6661,8
6662,22
6663,8
6664,20
6665,8
6666,20
6667,8
6668,17
6669,12
6670,8
6671,22
6672,8
6673,12
6674,9
6675,29
6676,9
6677,13
6678,6
6679,21
6680,6
6681,7
6682,20
6683,24
6684,18
6685,26
6686,1
6687,3
6688,1
6689,26
6690,30
6691,18
6692,24
6693,11
6694,23
6695,1
6696,3
6697,1
6698,23
6699,1
6700,23
6701,1
6702,23
6703,1
6704,26
6705,30
6706,26
6707,30
6708,1
6709,23
6710,1
6711,3
6712,30
6713,26
6714,1
6715,30
6716,26
6717,18
6718,24
6719,18
6720,25
6721,24
6722,18
6723,26
6724,30
6725,26
6726,1
6727,30
6728,24
6729,11
6730,2
6731,4
6732,18
6733,4
6734,18
6735,26
6736,18
6737,30
6738,14
6739,24
6740,20
6741,21
6742,20
6743,29
6744,9
6745,27
6746,6
6747,21
6748,6
6749,13
6750,9
6751,8
6752,20
6753,24
6754,30
6755,4
6756,28
6757,4
6758,18
6759,24
6760,25
6761,28
6762,4
6763,14
6764,10
6765,23
6766,1
6767,26
6768,30
6769,26
6770,30
6771,14
6772,30
6773,4
6774,14
6775,4
6776,30
6777,3
6778,30
6779,1
6780,30
6781,1
6782,26
6783,30
6784,14
6785,24
6786,14
6787,26
6788,1
6789,26
6790,30
6791,1
6792,26
6793,1
6794,30
6795,4
6796,30
6797,26
6798,18
6799,26
6800,14
6801,30
6802,14
6803,30
6804,18
6805,25
6806,28
6807,4
6808,14
6809,24
6810,14
6811,10
6812,24
6813,10
6814,24
6815,10
6816,14
6817,4
6818,14
6819,10
6820,23
6821,10
6822,14
6823,26
6824,14
6825,30
6826,26
6827,14
6828,4
6829,18
6830,2
6831,4
6832,18
6833,2
6834,4
6835,30
6836,14
6837,30
6838,26
6839,1
6840,26
6841,18
6842,4
6843,28
6844,25
6845,24
6846,30
6847,14
6848,30
6849,3
6850,1
6851,3
6852,30
6853,18
6854,4
6855,28
6856,25
6857,28
6858,25
6859,28
6860,25
6861,28
6862,4
6863,30
6864,18
6865,26
6866,1
6867,30
6868,26
6869,30
6870,24
6871,14
6872,4
6873,28
6874,25
6875,18
6876,24
6877,20
6878,24
6879,10
6880,24
6881,10
6882,24
6883,10
6884,14
6885,4
6886,30
6887,26
6888,1
6889,30
6890,26
6891,30
6892,1
6893,3
6894,30
6895,4
6896,30
6897,14
6898,24
6899,25
6900,24
6901,20
6902,29
6903,20
6904,29
6905,22
6906,5
6907,22
6908,19
6909,5
6910,19
6911,12
6912,9
6913,29
6914,9
6915,8
6916,17
6917,22
6918,16
6919,29
6920,16
6921,8
6922,5
6923,19
6924,22
6925,12
6926,22
6927,17
6928,8
6929,22
6930,29
6931,9
6932,8
6933,17
6934,15
6935,17
6936,12
6937,22
6938,29
6939,22
6940,29
6941,9
6942,13
6943,5
6944,8
6945,5
6946,22
6947,16
6948,27
6949,6
6950,7
6951,29
6952,6
6953,27
6954,16
6955,8
6956,16
6957,27
6958,9
6959,8
6960,16
6961,22
6962,19
6963,12
6964,9
6965,13
6966,5
6967,19
6968,5
6969,13
6970,6
6971,29
6972,16
6973,8
6974,20
6975,7
6976,6
6977,13
6978,9
6979,13
6980,9
6981,8
6982,9
6983,13
6984,5
6985,22
6986,12
6987,19
6988,5
6989,22
6990,16
6991,27
6992,6
6993,21
6994,20
6995,29
6996,16
6997,8
6998,22
6999,17
7000,12
7001,19
7002,22
7003,8
7004,17
7005,8
7006,16
7007,8
7008,5
7009,8
7010,5
7011,8
7012,5
7013,8
7014,9
7015,27
7016,6
7017,21
7018,6
7019,7
7020,29
7021,9
7022,8
7023,16
7024,22
7025,29
7026,16
7027,8
7028,17
7029,12
7030,22
7031,19
7032,5
7033,19
7034,12
7035,17
7036,15
7037,17
7038,12
7039,9
7040,27
7041,9
7042,29
7043,16
7044,27
7045,16
7046,8
7047,22
7048,8
7049,5
7050,22
7051,16
7052,27
7053,9
7054,12
7055,19
7056,12
7057,19
7058,5
7059,13
7060,6
7061,29
7062,6
7063,21
7064,20
7065,21
7066,20
7067,29
7068,7
7069,20
7070,24
7071,30
7072,4
7073,2
7074,11
7075,24
7076,11
7077,2
7078,18
7079,4
7080,14
7081,24
7082,11
7083,23
7084,11
7085,2
7086,18
7087,4
7088,14
7089,26
7090,18
7091,25
7092,24
7093,10
7094,14
7095,26
7096,18
7097,2
7098,4
7099,18
7100,24
7101,18
7102,25
7103,18
7104,24
7105,11
7106,2
7107,4
7108,18
7109,2
7110,11
7111,2
7112,11
7113,23
7114,1
7115,3
7116,30
7117,1
7118,30
7119,3
7120,30
7121,1
7122,26
7123,14
7124,4
7125,30
7126,1
7127,3
7128,1
7129,3
7130,30
7131,14
7132,4
7133,30
7134,1
7135,30
7136,3
7137,1
7138,23
7139,1
7140,3
7141,1
7142,26
7143,30
7144,24
7145,20
7146,29
7147,6
7148,13
7149,5
7150,22
7151,29
7152,20
7153,29
7154,22
7155,5
7156,8
7157,12
7158,22
7159,16
7160,29
7161,22
7162,12
7163,8
7164,16
7165,29
7166,7
7167,6
7168,21
7169,20
7170,24
7171,30
7172,24
7173,10
7174,24
7175,25
7176,28
7177,25
7178,18
7179,26
7180,1
7181,3
7182,30
7183,3
7184,1
7185,3
7186,1
7187,3
7188,30
7189,14
7190,30
7191,14
7192,24
7193,20
7194,29
7195,6
7196,7
7197,6
7198,21
7199,20
7200,7
7201,20
7202,29
7203,20
7204,8
7205,5
7206,13
7207,5
7208,22
7209,19
7210,12
7211,8
7212,12
7213,22
7214,29
7215,20
7216,29
7217,9
7218,13
7219,5
7220,19
7221,5
7222,8
7223,5
7224,8
7225,16
7226,27
7227,9
7228,13
7229,9
7230,12
7231,17
7232,8
7233,12
7234,17
7235,8
7236,16
7237,27
7238,16
7239,8
7240,17
7241,22
7242,5
7243,13
7244,5
7245,13
7246,6
7247,21
7248,20
7249,21
7250,6
7251,29
7252,20
7253,8
7254,12
7255,9
7256,27
7257,6
7258,29
7259,6
7260,29
7261,7
7262,6
7263,27
7264,16
7265,22
7266,8
7267,22
7268,5
7269,13
7270,5
7271,19
7272,12
7273,22
7274,29
7275,20
7276,24
7277,20
7278,21
7279,20
7280,21
7281,20
7282,29
7283,22
7284,19
7285,5
7286,22
7287,29
7288,16
7289,8
7290,5
7291,22
7292,5
7293,22
7294,16
7295,29
7296,9
7297,13
7298,9
7299,27
7300,9
7301,27
7302,16
7303,8
7304,17
7305,12
7306,8
7307,22
7308,5
7309,13
7310,9
7311,29
7312,7
7313,20
7314,24
7315,20
7316,8
7317,17
7318,12
7319,19
7320,12
7321,8
7322,9
7323,29
7324,7
7325,6
7326,13
7327,6
7328,7
7329,29
7330,7
7331,29
7332,16
7333,8
7334,9
7335,8
7336,22
7337,12
7338,9
7339,27
7340,9
7341,27
7342,9
7343,29
7344,7
7345,29
7346,22
7347,16
7348,22
7349,16
7350,27
7351,6
7352,27
7353,6
7354,29
7355,16
7356,22
7357,5
7358,8
7359,16
7360,8
7361,12
7362,19
7363,22
7364,5
7365,13
7366,5
7367,22
7368,29
7369,22
7370,8
7371,12
7372,17
7373,12
7374,9
7375,27
7376,16
7377,29
7378,6
7379,21
7380,6
7381,21
7382,20
7383,29
7384,22
7385,8
7386,5
7387,19
7388,5
7389,8
7390,12
7391,17
7392,8
7393,20
7394,21
7395,20
7396,21
7397,6
7398,27
7399,16
7400,29
7401,22
7402,8
7403,5
7404,22
7405,17
7406,22
7407,19
7408,5
7409,19
7410,12
7411,19
7412,5
7413,19
7414,12
7415,9
7416,8
7417,9
7418,29
7419,6
7420,13
7421,6
7422,27
7423,9
7424,27
7425,6
7426,29
7427,6
7428,7
7429,20
7430,29
7431,22
7432,5
7433,19
7434,22
7435,19
7436,5
7437,8
7438,22
7439,19
7440,22
7441,29
7442,16
7443,8
7444,16
7445,29
7446,22
7447,29
7448,9
7449,29
7450,7
7451,29
7452,7
7453,6
7454,27
7455,9
7456,12
7457,19
7458,5
7459,8
7460,12
7461,17
7462,8
7463,5
7464,13
7465,6
7466,21
7467,6
7468,29
7469,7
7470,29
7471,22
7472,19
7473,12
7474,9
7475,13
7476,9
7477,27
7478,6
7479,27
7480,6
7481,7
7482,29
7483,16
7484,8
7485,9
7486,12
7487,17
7488,8
7489,17
7490,8
7491,17
7492,22
7493,16
7494,27
7495,6
7496,27
7497,6
7498,29
7499,22
7500,12
7501,17
7502,15
7503,17
7504,8
7505,17
7506,22
7507,16
7508,22
7509,8
7510,9
7511,27
7512,6
7513,13
7514,5
7515,19
7516,12
7517,8
7518,12
7519,8
7520,22
7521,12
7522,22
7523,17
7524,12
7525,8
7526,16
7527,29
7528,20
7529,7
7530,20
7531,7
7532,20
7533,7
7534,20
7535,8
7536,5
7537,8
7538,12
7539,8
7540,5
7541,22
7542,8
7543,9
7544,8
7545,5
7546,13
7547,5
7548,13
7549,9
7550,13
7551,9
7552,27
7553,6
7554,21
7555,6
7556,29
7557,9
7558,29
7559,7
7560,29
7561,16
7562,27
7563,16
7564,8
7565,22
7566,17
7567,8
7568,12
7569,9
7570,8
7571,5
7572,19
7573,22
7574,17
7575,22
7576,29
7577,22
7578,16
7579,22
7580,12
7581,17
7582,22
7583,29
7584,7
7585,20
7586,7
7587,6
7588,7
7589,20
7590,7
7591,29
7592,20
7593,7
7594,20
7595,8
7596,5
7597,22
7598,12
7599,9
7600,29
7601,22
7602,5
7603,19
7604,5
7605,19
7606,5
7607,22
7608,19
7609,22
7610,19
7611,12
7612,8
7613,5
7614,13
7615,6
7616,21
7617,6
7618,7
7619,6
7620,13
7621,9
7622,12
7623,22
7624,16
7625,29
7626,16
7627,8
7628,12
7629,8
7630,9
7631,8
7632,5
7633,8
7634,9
7635,13
7636,6
7637,7
7638,29
7639,22
7640,8
7641,9
7642,29
7643,16
7644,29
7645,22
7646,29
7647,6
7648,29
7649,22
7650,8
7651,16
7652,29
7653,7
7654,29
7655,9
7656,29
7657,7
7658,20
7659,21
7660,20
7661,29
7662,20
7663,8
7664,22
7665,19
7666,22
7667,8
7668,22
7669,8
7670,12
7671,22
7672,17
7673,22
7674,16
7675,8
7676,22
7677,16
7678,8
7679,20
7680,24
7681,18
7682,25
7683,24
7684,11
7685,23
7686,1
7687,23
7688,1
7689,26
7690,18
7691,24
7692,30
7693,24
7694,14
7695,26
7696,14
7697,4
7698,2
7699,18
7700,24
7701,10
7702,23
7703,10
7704,24
7705,14
7706,24
7707,30
7708,14
7709,24
7710,25
7711,28
7712,4
7713,30
7714,24
7715,18
7716,25
7717,18
7718,30
7719,18
7720,24
7721,11
7722,24
7723,14
7724,24
7725,20
7726,7
7727,29
7728,22
7729,16
7730,29
7731,16
7732,22
7733,19
7734,22
7735,17
7736,22
7737,16
7738,22
7739,16
7740,8
7741,22
7742,5
7743,13
7744,9
7745,13
7746,6
7747,27
7748,16
7749,8
7750,22
7751,8
7752,22
7753,8
7754,9
7755,29
7756,22
7757,12
7758,17
7759,22
7760,12
7761,19
7762,5
7763,13
7764,9
7765,13
7766,5
7767,22
7768,12
7769,22
7770,5
7771,22
7772,16
7773,22
7774,8
7775,22
7776,17
7777,15
7778,17
7779,22
7780,16
7781,27
7782,6
7783,29
7784,9
7785,12
7786,8
7787,22
7788,29
7789,16
7790,27
7791,6
7792,29
7793,7
7794,29
7795,7
7796,20
7797,21
7798,6
7799,13
7800,6
7801,13
7802,9
7803,27
7804,6
7805,21
7806,20
7807,24
7808,30
7809,1
7810,26
7811,18
7812,30
7813,1
7814,23
7815,11
7816,24
7817,10
7818,23
7819,11
7820,24
7821,11
7822,24
7823,18
7824,25
7825,18
7826,4
7827,14
7828,30
7829,18
7830,4
7831,28
7832,25
7833,28
7834,4
7835,30
7836,14
7837,24
7838,10
7839,14
7840,10
7841,24
7842,25
7843,28
7844,25
7845,28
7846,25
7847,24
7848,20
7849,29
7850,20
7851,7
7852,20
7853,8
7854,5
7855,22
7856,17
7857,15
7858,17
7859,12
7860,19
7861,22
7862,17
7863,22
7864,19
7865,5
7866,8
7867,9
7868,29
7869,16
7870,22
7871,12
7872,9
7873,27
7874,6
7875,13
7876,5
7877,22
7878,12
7879,17
7880,8
7881,22
7882,8
7883,12
7884,8
7885,9
7886,29
7887,9
7888,27
7889,16
7890,29
7891,22
7892,12
7893,22
7894,8
7895,5
7896,13
7897,9
7898,13
7899,6
7900,29
7901,22
7902,8
7903,22
7904,16
7905,22
7906,5
7907,19
7908,5
7909,13
7910,6
7911,7
7912,6
7913,27
7914,6
7915,29
7916,6
7917,29
7918,9
7919,8
7920,16
7921,29
7922,22
7923,19
7924,5
7925,22
7926,12
7927,22
7928,19
7929,12
7930,17
7931,12
7932,22
7933,29
7934,7
7935,6
7936,21
7937,6
7938,7
7939,6
7940,29
7941,22
7942,5
7943,22
7944,8
7945,12
7946,19
7947,5
7948,13
7949,5
7950,8
7951,12
7952,8
7953,9
7954,12
7955,17
7956,15
7957,17
7958,15
7959,17
7960,22
7961,5
7962,8
7963,20
7964,8
7965,12
7966,19
7967,22
7968,8
7969,22
7970,5
7971,13
7972,9
7973,13
7974,9
7975,8
7976,12
7977,19
7978,22
7979,19
7980,22
7981,5
7982,8
7983,20
7984,21
7985,6
7986,27
7987,16
7988,8
7989,12
7990,8
7991,17
7992,8
7993,16
7994,29
7995,9
7996,13
7997,5
7998,8
7999,16
8000,8
8001,17
8002,15
8003,17
8004,12
8005,9
8006,12
8007,19
8008,5
8009,8
8010,20
8011,29
8012,20
8013,29
8014,9
8015,29
8016,16
8017,27
8018,9
8019,29
8020,22
8021,12
8022,19
8023,22
8024,12
8025,17
8026,15
8027,17
8028,12
8029,9
8030,13
8031,9
8032,27
8033,6
8034,27
8035,16
8036,29
8037,9
8038,8
8039,20
8040,7
8041,6
8042,21
8043,20
8044,29
8045,7
8046,6
8047,13
8048,5
8049,8
8050,17
8051,12
8052,8
8053,12
8054,9
8055,29
8056,22
8057,5
8058,22
8059,8
8060,16
8061,29
8062,22
8063,29
8064,22
8065,8
8066,17
8067,15
8068,17
8069,12
8070,9
8071,27
8072,9
8073,27
8074,16
8075,27
8076,9
8077,8
8078,20
8079,8
8080,20
8081,7
8082,29
8083,7
8084,20
8085,24
8086,25
8087,24
8088,18
8089,25
8090,18
8091,2
8092,4
8093,28
8094,25
8095,28
8096,4
8097,14
8098,24
8099,10
8100,14
8101,26
8102,14
8103,26
8104,14
8105,10
8106,14
8107,10
8108,24
8109,30
8110,3
8111,30
8112,4
8113,14
8114,30
8115,14
8116,10
8117,14
8118,24
8119,30
8120,26
8121,14
8122,30
8123,24
8124,25
8125,24
8126,18
8127,30
8128,26
8129,18
8130,2
8131,18
8132,26
8133,14
8134,26
8135,1
8136,30
8137,3
8138,1
8139,3
8140,1
8141,3
8142,1
8143,3
8144,1
8145,30
8146,3
8147,30
8148,3
8149,30
8150,14
8151,24
8152,25
8153,18
8154,26
8155,14
8156,10
8157,24
8158,30
8159,1
8160,26
8161,30
8162,18
8163,25
8164,24
8165,14
8166,30
8167,1
8168,26
8169,30
8170,26
8171,1
8172,23
8173,10
